Order_ID,Vendor_ID,Product_Category,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Status,Quantity,Price_Per_Unit,Region,Revenue,Month_Name,Lead_Time,Delivery_Delay,Non_Delivered,Late,On_Time,Early,Delivered_Qty,,,
ORD-2880,VND-004,Office Supplies,01/08/2025,09/08/2025,10/08/2025,Delivered,81,95,South,7695,August,9,1,0,1,0,0,81,,,
ORD-2881,VND-014,Furniture,01/08/2025,09/08/2025,11/08/2025,Delivered,2,3800,International,7600,August,10,2,0,1,0,0,2,,,
ORD-2882,VND-011,Furniture,01/08/2025,08/08/2025,06/08/2025,Delivered,2,8000,International,16000,August,5,-2,0,0,0,1,2,,,
ORD-2883,VND-013,Electronics,01/08/2025,06/08/2025,09/08/2025,Delivered,7,3100,North,21700,August,8,3,0,1,0,0,7,,,
ORD-2884,VND-015,Apparel,01/08/2025,07/08/2025,09/08/2025,Delivered,48,320,South,15360,August,8,2,0,1,0,0,48,,,
ORD-2885,VND-012,Office Supplies,01/08/2025,05/08/2025,08/08/2025,Delivered,14,15,South,210,August,7,3,0,1,0,0,14,,,
ORD-2886,VND-003,Apparel,02/08/2025,08/08/2025,,Cancelled,5,140,North,700,August,,,1,0,0,0,0,,,
ORD-2887,VND-008,Office Supplies,02/08/2025,10/08/2025,10/08/2025,Delivered,96,15,South,1440,August,8,0,0,0,1,0,96,,,
ORD-2888,VND-010,Electronics,02/08/2025,09/08/2025,,Cancelled,7,1800,West,12600,August,,,1,0,0,0,0,,,
ORD-2889,VND-004,Office Supplies,02/08/2025,11/08/2025,,Cancelled,61,18,International,1098,August,,,1,0,0,0,0,,,
ORD-2890,VND-014,Apparel,02/08/2025,06/08/2025,04/08/2025,Delivered,33,220,Central,7260,August,2,-2,0,0,0,1,33,,,
ORD-2891,VND-002,Apparel,02/08/2025,11/08/2025,,In Transit,47,110,East,5170,August,,,1,0,0,0,0,,,
ORD-2892,VND-002,Electronics,02/08/2025,07/08/2025,06/08/2025,Delivered,2,7200,South,14400,August,4,-1,0,0,0,1,2,,,
ORD-2893,VND-001,Apparel,02/08/2025,08/08/2025,,Cancelled,18,180,South,3240,August,,,1,0,0,0,0,,,
ORD-2894,VND-013,Office Supplies,02/08/2025,09/08/2025,09/08/2025,Delivered,62,30,East,1860,August,7,0,0,0,1,0,62,,,
ORD-2895,VND-004,Electronics,02/08/2025,10/08/2025,08/08/2025,Delivered,1,7200,South,7200,August,6,-2,0,0,0,1,1,,,
ORD-2896,VND-010,Office Supplies,02/08/2025,08/08/2025,08/08/2025,Delivered,104,45,East,4680,August,6,0,0,0,1,0,104,,,
ORD-2897,VND-009,Apparel,02/08/2025,11/08/2025,09/08/2025,Delivered,15,60,North,900,August,7,-2,0,0,0,1,15,,,
ORD-2898,VND-014,Electronics,02/08/2025,06/08/2025,05/08/2025,Delivered,8,13500,West,108000,August,3,-1,0,0,0,1,8,,,
ORD-2899,VND-011,Office Supplies,03/08/2025,08/08/2025,06/08/2025,Delivered,30,25,West,750,August,3,-2,0,0,0,1,30,,,
ORD-2900,VND-007,Apparel,03/08/2025,09/08/2025,11/08/2025,Delivered,20,180,International,3600,August,8,2,0,1,0,0,20,,,
ORD-2901,VND-015,Apparel,03/08/2025,09/08/2025,11/08/2025,Delivered,48,130,Central,6240,August,8,2,0,1,0,0,48,,,
ORD-2902,VND-012,Furniture,03/08/2025,07/08/2025,10/08/2025,Delivered,2,8000,South,16000,August,7,3,0,1,0,0,2,,,
ORD-2903,VND-010,Apparel,03/08/2025,11/08/2025,10/08/2025,Delivered,5,75,Central,375,August,7,-1,0,0,0,1,5,,,
ORD-2904,VND-007,Office Supplies,03/08/2025,12/08/2025,10/08/2025,Delivered,113,50,North,5650,August,7,-2,0,0,0,1,113,,,
ORD-2905,VND-013,Electronics,03/08/2025,10/08/2025,12/08/2025,Delivered,9,3000,West,27000,August,9,2,0,1,0,0,9,,,
ORD-2906,VND-015,Furniture,03/08/2025,11/08/2025,,In Transit,3,9500,North,28500,August,,,1,0,0,0,0,,,
ORD-2907,VND-007,Apparel,03/08/2025,12/08/2025,,Cancelled,9,45,North,405,August,,,1,0,0,0,0,,,
ORD-2908,VND-015,Apparel,03/08/2025,10/08/2025,11/08/2025,Delivered,54,320,South,17280,August,8,1,0,1,0,0,54,,,
ORD-2909,VND-008,Apparel,03/08/2025,07/08/2025,10/08/2025,Delivered,9,195,North,1755,August,7,3,0,1,0,0,9,,,
ORD-2910,VND-001,Office Supplies,03/08/2025,09/08/2025,10/08/2025,Delivered,51,22,West,1122,August,7,1,0,1,0,0,51,,,
ORD-2911,VND-010,Furniture,04/08/2025,12/08/2025,13/08/2025,Delivered,1,6500,Central,6500,August,9,1,0,1,0,0,1,,,
ORD-2912,VND-013,Office Supplies,04/08/2025,08/08/2025,06/08/2025,Delivered,72,30,West,2160,August,2,-2,0,0,0,1,72,,,
ORD-2913,VND-010,Furniture,04/08/2025,12/08/2025,,In Transit,3,16500,South,49500,August,,,1,0,0,0,0,,,
ORD-2914,VND-008,Electronics,04/08/2025,12/08/2025,14/08/2025,Delivered,7,2400,West,16800,August,10,2,0,1,0,0,7,,,
ORD-2915,VND-004,Office Supplies,04/08/2025,10/08/2025,,In Transit,65,25,East,1625,August,,,1,0,0,0,0,,,
ORD-2916,VND-004,Office Supplies,04/08/2025,12/08/2025,15/08/2025,Delivered,59,18,Central,1062,August,11,3,0,1,0,0,59,,,
ORD-2917,VND-004,Electronics,04/08/2025,08/08/2025,06/08/2025,Delivered,1,3100,East,3100,August,2,-2,0,0,0,1,1,,,
ORD-2918,VND-006,Furniture,04/08/2025,11/08/2025,13/08/2025,Delivered,2,8000,East,16000,August,9,2,0,1,0,0,2,,,
ORD-2919,VND-007,Apparel,04/08/2025,10/08/2025,13/08/2025,Delivered,52,250,International,13000,August,9,3,0,1,0,0,52,,,
ORD-2920,VND-006,Electronics,04/08/2025,09/08/2025,10/08/2025,Delivered,1,3000,South,3000,August,6,1,0,1,0,0,1,,,
ORD-2921,VND-001,Apparel,04/08/2025,13/08/2025,,In Transit,10,220,North,2200,August,,,1,0,0,0,0,,,
ORD-2922,VND-012,Apparel,04/08/2025,10/08/2025,12/08/2025,Delivered,37,110,East,4070,August,8,2,0,1,0,0,37,,,
ORD-2923,VND-008,Electronics,04/08/2025,10/08/2025,,In Transit,10,1100,West,11000,August,,,1,0,0,0,0,,,
ORD-2924,VND-013,Furniture,04/08/2025,09/08/2025,12/08/2025,Delivered,3,6500,North,19500,August,8,3,0,1,0,0,3,,,
ORD-2925,VND-010,Apparel,04/08/2025,10/08/2025,09/08/2025,Delivered,33,60,West,1980,August,5,-1,0,0,0,1,33,,,
ORD-2926,VND-015,Electronics,05/08/2025,10/08/2025,13/08/2025,Delivered,1,2400,West,2400,August,8,3,0,1,0,0,1,,,
ORD-2927,VND-011,Office Supplies,05/08/2025,10/08/2025,13/08/2025,Delivered,41,25,North,1025,August,8,3,0,1,0,0,41,,,
ORD-2928,VND-013,Office Supplies,05/08/2025,11/08/2025,13/08/2025,Delivered,49,12,North,588,August,8,2,0,1,0,0,49,,,
ORD-2929,VND-007,Office Supplies,05/08/2025,09/08/2025,07/08/2025,Delivered,67,80,West,5360,August,2,-2,0,0,0,1,67,,,
ORD-2930,VND-006,Electronics,05/08/2025,11/08/2025,13/08/2025,Delivered,1,29000,South,29000,August,8,2,0,1,0,0,1,,,
ORD-2931,VND-006,Office Supplies,05/08/2025,09/08/2025,08/08/2025,Delivered,11,40,Central,440,August,3,-1,0,0,0,1,11,,,
ORD-2932,VND-005,Apparel,05/08/2025,11/08/2025,11/08/2025,Delivered,18,60,International,1080,August,6,0,0,0,1,0,18,,,
ORD-2933,VND-006,Office Supplies,05/08/2025,12/08/2025,13/08/2025,Delivered,41,12,Central,492,August,8,1,0,1,0,0,41,,,
ORD-2934,VND-012,Office Supplies,05/08/2025,12/08/2025,15/08/2025,Delivered,60,30,South,1800,August,10,3,0,1,0,0,60,,,
ORD-2935,VND-009,Apparel,05/08/2025,13/08/2025,,Cancelled,20,130,International,2600,August,,,1,0,0,0,0,,,
ORD-2936,VND-010,Office Supplies,05/08/2025,11/08/2025,12/08/2025,Delivered,57,150,North,8550,August,7,1,0,1,0,0,57,,,
ORD-2937,VND-009,Apparel,06/08/2025,12/08/2025,11/08/2025,Delivered,32,140,International,4480,August,5,-1,0,0,0,1,32,,,
ORD-2938,VND-015,Office Supplies,06/08/2025,13/08/2025,13/08/2025,Delivered,93,45,West,4185,August,7,0,0,0,1,0,93,,,
ORD-2939,VND-010,Apparel,06/08/2025,14/08/2025,17/08/2025,Delivered,10,195,Central,1950,August,11,3,0,1,0,0,10,,,
ORD-2940,VND-008,Office Supplies,06/08/2025,14/08/2025,16/08/2025,Delivered,49,15,International,735,August,10,2,0,1,0,0,49,,,
ORD-2941,VND-010,Apparel,06/08/2025,13/08/2025,,Cancelled,11,110,West,1210,August,,,1,0,0,0,0,,,
ORD-2942,VND-009,Electronics,06/08/2025,14/08/2025,17/08/2025,Delivered,1,1800,South,1800,August,11,3,0,1,0,0,1,,,
ORD-2943,VND-013,Apparel,06/08/2025,10/08/2025,,In Transit,24,320,International,7680,August,,,1,0,0,0,0,,,
ORD-2944,VND-010,Office Supplies,06/08/2025,15/08/2025,14/08/2025,Delivered,9,40,West,360,August,8,-1,0,0,0,1,9,,,
ORD-2945,VND-008,Office Supplies,06/08/2025,15/08/2025,15/08/2025,Delivered,103,12,South,1236,August,9,0,0,0,1,0,103,,,
ORD-2946,VND-008,Furniture,06/08/2025,10/08/2025,11/08/2025,Delivered,3,21000,North,63000,August,5,1,0,1,0,0,3,,,
ORD-2947,VND-001,Apparel,06/08/2025,12/08/2025,15/08/2025,Delivered,13,250,South,3250,August,9,3,0,1,0,0,13,,,
ORD-2948,VND-010,Electronics,06/08/2025,12/08/2025,14/08/2025,Delivered,2,3000,South,6000,August,8,2,0,1,0,0,2,,,
ORD-2949,VND-011,Apparel,06/08/2025,12/08/2025,12/08/2025,Delivered,8,320,Central,2560,August,6,0,0,0,1,0,8,,,
ORD-2950,VND-005,Apparel,06/08/2025,15/08/2025,14/08/2025,Delivered,25,130,West,3250,August,8,-1,0,0,0,1,25,,,
ORD-2951,VND-004,Electronics,06/08/2025,15/08/2025,,Cancelled,1,1200,International,1200,August,,,1,0,0,0,0,,,
ORD-2952,VND-002,Apparel,06/08/2025,13/08/2025,11/08/2025,Delivered,21,75,Central,1575,August,5,-2,0,0,0,1,21,,,
ORD-2953,VND-008,Electronics,06/08/2025,14/08/2025,,In Transit,8,7200,East,57600,August,,,1,0,0,0,0,,,
ORD-2954,VND-003,Electronics,06/08/2025,11/08/2025,09/08/2025,Delivered,4,3100,South,12400,August,3,-2,0,0,0,1,4,,,
ORD-2955,VND-004,Apparel,06/08/2025,10/08/2025,09/08/2025,Delivered,16,195,East,3120,August,3,-1,0,0,0,1,16,,,
ORD-2956,VND-012,Apparel,06/08/2025,14/08/2025,,Cancelled,27,60,Central,1620,August,,,1,0,0,0,0,,,
ORD-2957,VND-007,Office Supplies,07/08/2025,14/08/2025,,In Transit,105,18,West,1890,August,,,1,0,0,0,0,,,
ORD-2958,VND-010,Office Supplies,07/08/2025,12/08/2025,,In Transit,95,80,Central,7600,August,,,1,0,0,0,0,,,
ORD-2959,VND-009,Furniture,07/08/2025,12/08/2025,11/08/2025,Delivered,3,15000,West,45000,August,4,-1,0,0,0,1,3,,,
ORD-2960,VND-002,Furniture,07/08/2025,15/08/2025,14/08/2025,Delivered,1,6500,West,6500,August,7,-1,0,0,0,1,1,,,
ORD-2961,VND-003,Apparel,07/08/2025,12/08/2025,12/08/2025,Delivered,29,320,North,9280,August,5,0,0,0,1,0,29,,,
ORD-2962,VND-004,Electronics,07/08/2025,13/08/2025,13/08/2025,Delivered,10,45000,South,450000,August,6,0,0,0,1,0,10,,,
ORD-2963,VND-010,Furniture,07/08/2025,13/08/2025,12/08/2025,Delivered,1,18000,Central,18000,August,5,-1,0,0,0,1,1,,,
ORD-2964,VND-001,Apparel,07/08/2025,13/08/2025,,In Transit,46,75,West,3450,August,,,1,0,0,0,0,,,
ORD-2965,VND-007,Furniture,07/08/2025,11/08/2025,,In Transit,3,12000,Central,36000,August,,,1,0,0,0,0,,,
ORD-2966,VND-002,Electronics,07/08/2025,14/08/2025,14/08/2025,Delivered,9,45000,Central,405000,August,7,0,0,0,1,0,9,,,
ORD-2967,VND-005,Apparel,07/08/2025,15/08/2025,16/08/2025,Delivered,42,75,West,3150,August,9,1,0,1,0,0,42,,,
ORD-2968,VND-015,Electronics,07/08/2025,16/08/2025,,In Transit,5,5000,International,25000,August,,,1,0,0,0,0,,,
ORD-2969,VND-001,Apparel,07/08/2025,16/08/2025,14/08/2025,Delivered,36,320,East,11520,August,7,-2,0,0,0,1,36,,,
ORD-2970,VND-003,Furniture,08/08/2025,15/08/2025,16/08/2025,Delivered,2,16500,South,33000,August,8,1,0,1,0,0,2,,,
ORD-2971,VND-012,Office Supplies,08/08/2025,12/08/2025,15/08/2025,Delivered,103,15,South,1545,August,7,3,0,1,0,0,103,,,
ORD-2972,VND-002,Furniture,08/08/2025,14/08/2025,12/08/2025,Delivered,3,14000,International,42000,August,4,-2,0,0,0,1,3,,,
ORD-2973,VND-001,Furniture,08/08/2025,16/08/2025,,Cancelled,1,12000,North,12000,August,,,1,0,0,0,0,,,
ORD-2974,VND-007,Office Supplies,08/08/2025,12/08/2025,11/08/2025,Delivered,45,500,International,22500,August,3,-1,0,0,0,1,45,,,
ORD-2975,VND-005,Office Supplies,08/08/2025,17/08/2025,16/08/2025,Delivered,9,50,North,450,August,8,-1,0,0,0,1,9,,,
ORD-2976,VND-001,Apparel,08/08/2025,17/08/2025,20/08/2025,Delivered,48,110,North,5280,August,12,3,0,1,0,0,48,,,
ORD-2977,VND-006,Apparel,08/08/2025,15/08/2025,,Cancelled,38,75,International,2850,August,,,1,0,0,0,0,,,
ORD-2978,VND-005,Electronics,08/08/2025,14/08/2025,,In Transit,7,5000,South,35000,August,,,1,0,0,0,0,,,
ORD-2979,VND-015,Electronics,08/08/2025,14/08/2025,17/08/2025,Delivered,10,1100,East,11000,August,9,3,0,1,0,0,10,,,
ORD-2980,VND-003,Furniture,08/08/2025,17/08/2025,16/08/2025,Delivered,3,16500,South,49500,August,8,-1,0,0,0,1,3,,,
ORD-2981,VND-012,Office Supplies,08/08/2025,16/08/2025,14/08/2025,Delivered,53,95,South,5035,August,6,-2,0,0,0,1,53,,,
ORD-2982,VND-007,Electronics,08/08/2025,17/08/2025,20/08/2025,Delivered,4,3100,South,12400,August,12,3,0,1,0,0,4,,,
ORD-2983,VND-011,Furniture,08/08/2025,12/08/2025,10/08/2025,Delivered,3,6500,International,19500,August,2,-2,0,0,0,1,3,,,
ORD-2984,VND-010,Office Supplies,08/08/2025,16/08/2025,18/08/2025,Delivered,31,45,International,1395,August,10,2,0,1,0,0,31,,,
ORD-2985,VND-009,Apparel,09/08/2025,13/08/2025,16/08/2025,Delivered,21,180,International,3780,August,7,3,0,1,0,0,21,,,
ORD-2986,VND-014,Furniture,09/08/2025,18/08/2025,16/08/2025,Delivered,2,21000,South,42000,August,7,-2,0,0,0,1,2,,,
ORD-2987,VND-013,Apparel,09/08/2025,18/08/2025,20/08/2025,Delivered,45,140,East,6300,August,11,2,0,1,0,0,45,,,
ORD-2988,VND-013,Electronics,09/08/2025,13/08/2025,,In Transit,8,1200,North,9600,August,,,1,0,0,0,0,,,
ORD-2989,VND-009,Electronics,09/08/2025,17/08/2025,20/08/2025,Delivered,4,5000,Central,20000,August,11,3,0,1,0,0,4,,,
ORD-2990,VND-014,Office Supplies,09/08/2025,18/08/2025,19/08/2025,Delivered,93,40,North,3720,August,10,1,0,1,0,0,93,,,
ORD-2991,VND-009,Furniture,09/08/2025,14/08/2025,,Cancelled,1,14000,North,14000,August,,,1,0,0,0,0,,,
ORD-2992,VND-002,Apparel,09/08/2025,14/08/2025,16/08/2025,Delivered,24,45,Central,1080,August,7,2,0,1,0,0,24,,,
ORD-2993,VND-003,Office Supplies,09/08/2025,13/08/2025,12/08/2025,Delivered,102,45,South,4590,August,3,-1,0,0,0,1,102,,,
ORD-2994,VND-007,Electronics,09/08/2025,18/08/2025,18/08/2025,Delivered,10,5000,East,50000,August,9,0,0,0,1,0,10,,,
ORD-2995,VND-005,Electronics,09/08/2025,13/08/2025,15/08/2025,Delivered,8,13500,East,108000,August,6,2,0,1,0,0,8,,,
ORD-2996,VND-002,Furniture,09/08/2025,18/08/2025,21/08/2025,Delivered,1,8000,North,8000,August,12,3,0,1,0,0,1,,,
ORD-2997,VND-003,Apparel,09/08/2025,15/08/2025,17/08/2025,Delivered,29,110,Central,3190,August,8,2,0,1,0,0,29,,,
ORD-2998,VND-010,Furniture,10/08/2025,14/08/2025,,In Transit,1,16500,West,16500,August,,,1,0,0,0,0,,,
ORD-2999,VND-006,Apparel,10/08/2025,19/08/2025,20/08/2025,Delivered,52,195,South,10140,August,10,1,0,1,0,0,52,,,
ORD-3000,VND-013,Apparel,10/08/2025,19/08/2025,20/08/2025,Delivered,24,90,North,2160,August,10,1,0,1,0,0,24,,,
ORD-3001,VND-007,Furniture,10/08/2025,17/08/2025,15/08/2025,Delivered,3,14000,East,42000,August,5,-2,0,0,0,1,3,,,
ORD-3002,VND-009,Office Supplies,10/08/2025,14/08/2025,14/08/2025,Delivered,14,95,International,1330,August,4,0,0,0,1,0,14,,,
ORD-3003,VND-001,Furniture,10/08/2025,19/08/2025,17/08/2025,Delivered,1,9500,International,9500,August,7,-2,0,0,0,1,1,,,
ORD-3004,VND-011,Furniture,10/08/2025,14/08/2025,14/08/2025,Delivered,3,6500,Central,19500,August,4,0,0,0,1,0,3,,,
ORD-3005,VND-007,Electronics,10/08/2025,16/08/2025,19/08/2025,Delivered,6,7200,Central,43200,August,9,3,0,1,0,0,6,,,
ORD-3006,VND-008,Electronics,10/08/2025,18/08/2025,17/08/2025,Delivered,10,29000,North,290000,August,7,-1,0,0,0,1,10,,,
ORD-3007,VND-012,Furniture,10/08/2025,19/08/2025,,In Transit,1,6500,West,6500,August,,,1,0,0,0,0,,,
ORD-3008,VND-014,Furniture,10/08/2025,15/08/2025,17/08/2025,Delivered,3,4500,East,13500,August,7,2,0,1,0,0,3,,,
ORD-3009,VND-003,Electronics,10/08/2025,17/08/2025,,Cancelled,5,2400,North,12000,August,,,1,0,0,0,0,,,
ORD-3010,VND-004,Apparel,10/08/2025,19/08/2025,17/08/2025,Delivered,33,110,West,3630,August,7,-2,0,0,0,1,33,,,
ORD-3011,VND-010,Furniture,10/08/2025,16/08/2025,19/08/2025,Delivered,2,6500,Central,13000,August,9,3,0,1,0,0,2,,,
ORD-3012,VND-006,Office Supplies,11/08/2025,17/08/2025,,In Transit,72,22,International,1584,August,,,1,0,0,0,0,,,
ORD-3013,VND-010,Office Supplies,11/08/2025,18/08/2025,18/08/2025,Delivered,93,15,South,1395,August,7,0,0,0,1,0,93,,,
ORD-3014,VND-007,Office Supplies,11/08/2025,18/08/2025,20/08/2025,Delivered,57,12,International,684,August,9,2,0,1,0,0,57,,,
ORD-3015,VND-013,Furniture,11/08/2025,18/08/2025,17/08/2025,Delivered,1,6500,East,6500,August,6,-1,0,0,0,1,1,,,
ORD-3016,VND-014,Apparel,11/08/2025,20/08/2025,21/08/2025,Delivered,6,90,East,540,August,10,1,0,1,0,0,6,,,
ORD-3017,VND-004,Apparel,11/08/2025,20/08/2025,22/08/2025,Delivered,20,130,International,2600,August,11,2,0,1,0,0,20,,,
ORD-3018,VND-008,Electronics,11/08/2025,18/08/2025,,Cancelled,1,8500,International,8500,August,,,1,0,0,0,0,,,
ORD-3019,VND-005,Furniture,11/08/2025,19/08/2025,18/08/2025,Delivered,1,14000,West,14000,August,7,-1,0,0,0,1,1,,,
ORD-3020,VND-001,Apparel,11/08/2025,15/08/2025,,In Transit,42,90,North,3780,August,,,1,0,0,0,0,,,
ORD-3021,VND-004,Furniture,11/08/2025,19/08/2025,17/08/2025,Delivered,2,14000,Central,28000,August,6,-2,0,0,0,1,2,,,
ORD-3022,VND-003,Electronics,11/08/2025,19/08/2025,20/08/2025,Delivered,7,45000,West,315000,August,9,1,0,1,0,0,7,,,
ORD-3023,VND-009,Electronics,11/08/2025,15/08/2025,17/08/2025,Delivered,4,1800,South,7200,August,6,2,0,1,0,0,4,,,
ORD-3024,VND-008,Electronics,12/08/2025,21/08/2025,,In Transit,6,1100,International,6600,August,,,1,0,0,0,0,,,
ORD-3025,VND-001,Office Supplies,12/08/2025,20/08/2025,,In Transit,89,40,South,3560,August,,,1,0,0,0,0,,,
ORD-3026,VND-011,Furniture,12/08/2025,16/08/2025,19/08/2025,Delivered,3,6500,South,19500,August,7,3,0,1,0,0,3,,,
ORD-3027,VND-006,Electronics,12/08/2025,20/08/2025,18/08/2025,Delivered,1,1200,West,1200,August,6,-2,0,0,0,1,1,,,
ORD-3028,VND-009,Furniture,12/08/2025,17/08/2025,17/08/2025,Delivered,2,16500,Central,33000,August,5,0,0,0,1,0,2,,,
ORD-3029,VND-007,Office Supplies,12/08/2025,17/08/2025,15/08/2025,Delivered,103,500,East,51500,August,3,-2,0,0,0,1,103,,,
ORD-3030,VND-004,Office Supplies,12/08/2025,19/08/2025,20/08/2025,Delivered,64,40,North,2560,August,8,1,0,1,0,0,64,,,
ORD-3031,VND-013,Electronics,12/08/2025,18/08/2025,,In Transit,7,13500,East,94500,August,,,1,0,0,0,0,,,
ORD-3032,VND-001,Electronics,12/08/2025,16/08/2025,19/08/2025,Delivered,8,45000,Central,360000,August,7,3,0,1,0,0,8,,,
ORD-3033,VND-012,Apparel,12/08/2025,20/08/2025,19/08/2025,Delivered,16,180,East,2880,August,7,-1,0,0,0,1,16,,,
ORD-3034,VND-002,Furniture,12/08/2025,21/08/2025,20/08/2025,Delivered,1,4500,International,4500,August,8,-1,0,0,0,1,1,,,
ORD-3035,VND-012,Electronics,12/08/2025,18/08/2025,18/08/2025,Delivered,8,7200,International,57600,August,6,0,0,0,1,0,8,,,
ORD-3036,VND-005,Apparel,12/08/2025,18/08/2025,21/08/2025,Delivered,33,110,West,3630,August,9,3,0,1,0,0,33,,,
ORD-3037,VND-012,Furniture,12/08/2025,21/08/2025,21/08/2025,Delivered,1,7000,South,7000,August,9,0,0,0,1,0,1,,,
ORD-3038,VND-011,Electronics,13/08/2025,22/08/2025,,In Transit,5,1200,Central,6000,August,,,1,0,0,0,0,,,
ORD-3039,VND-005,Apparel,13/08/2025,19/08/2025,22/08/2025,Delivered,54,110,Central,5940,August,9,3,0,1,0,0,54,,,
ORD-3040,VND-008,Apparel,13/08/2025,19/08/2025,21/08/2025,Delivered,47,75,East,3525,August,8,2,0,1,0,0,47,,,
ORD-3041,VND-006,Furniture,13/08/2025,21/08/2025,20/08/2025,Delivered,1,15000,West,15000,August,7,-1,0,0,0,1,1,,,
ORD-3042,VND-008,Apparel,13/08/2025,18/08/2025,18/08/2025,Delivered,54,320,East,17280,August,5,0,0,0,1,0,54,,,
ORD-3043,VND-002,Furniture,13/08/2025,18/08/2025,21/08/2025,Delivered,2,16500,East,33000,August,8,3,0,1,0,0,2,,,
ORD-3044,VND-003,Furniture,13/08/2025,19/08/2025,21/08/2025,Delivered,2,7000,Central,14000,August,8,2,0,1,0,0,2,,,
ORD-3045,VND-006,Furniture,13/08/2025,20/08/2025,22/08/2025,Delivered,2,12000,East,24000,August,9,2,0,1,0,0,2,,,
ORD-3046,VND-012,Office Supplies,13/08/2025,17/08/2025,,In Transit,54,150,South,8100,August,,,1,0,0,0,0,,,
ORD-3047,VND-013,Apparel,13/08/2025,21/08/2025,19/08/2025,Delivered,14,45,East,630,August,6,-2,0,0,0,1,14,,,
ORD-3048,VND-010,Furniture,13/08/2025,18/08/2025,20/08/2025,Delivered,3,4500,South,13500,August,7,2,0,1,0,0,3,,,
ORD-3049,VND-003,Electronics,13/08/2025,20/08/2025,,Cancelled,5,1200,Central,6000,August,,,1,0,0,0,0,,,
ORD-3050,VND-006,Office Supplies,13/08/2025,22/08/2025,24/08/2025,Delivered,11,50,West,550,August,11,2,0,1,0,0,11,,,
ORD-3051,VND-006,Office Supplies,13/08/2025,22/08/2025,,Cancelled,66,150,International,9900,August,,,1,0,0,0,0,,,
ORD-3052,VND-002,Apparel,13/08/2025,21/08/2025,23/08/2025,Delivered,53,45,South,2385,August,10,2,0,1,0,0,53,,,
ORD-3053,VND-007,Furniture,13/08/2025,22/08/2025,25/08/2025,Delivered,1,7000,West,7000,August,12,3,0,1,0,0,1,,,
ORD-3054,VND-012,Apparel,13/08/2025,19/08/2025,,In Transit,29,180,West,5220,August,,,1,0,0,0,0,,,
ORD-3055,VND-002,Office Supplies,13/08/2025,21/08/2025,,Cancelled,94,12,South,1128,August,,,1,0,0,0,0,,,
ORD-3056,VND-006,Furniture,13/08/2025,21/08/2025,22/08/2025,Delivered,3,15000,Central,45000,August,9,1,0,1,0,0,3,,,
ORD-3057,VND-001,Electronics,13/08/2025,22/08/2025,25/08/2025,Delivered,9,3000,North,27000,August,12,3,0,1,0,0,9,,,
ORD-3058,VND-003,Furniture,14/08/2025,18/08/2025,16/08/2025,Delivered,1,9500,West,9500,August,2,-2,0,0,0,1,1,,,
ORD-3059,VND-002,Office Supplies,14/08/2025,23/08/2025,,In Transit,50,350,West,17500,August,,,1,0,0,0,0,,,
ORD-3060,VND-007,Electronics,14/08/2025,21/08/2025,20/08/2025,Delivered,6,13500,Central,81000,August,6,-1,0,0,0,1,6,,,
ORD-3061,VND-014,Furniture,14/08/2025,22/08/2025,,In Transit,1,8000,Central,8000,August,,,1,0,0,0,0,,,
ORD-3062,VND-004,Electronics,14/08/2025,19/08/2025,20/08/2025,Delivered,1,1100,East,1100,August,6,1,0,1,0,0,1,,,
ORD-3063,VND-008,Electronics,14/08/2025,19/08/2025,17/08/2025,Delivered,5,3000,Central,15000,August,3,-2,0,0,0,1,5,,,
ORD-3064,VND-006,Office Supplies,14/08/2025,20/08/2025,19/08/2025,Delivered,78,15,West,1170,August,5,-1,0,0,0,1,78,,,
ORD-3065,VND-012,Electronics,14/08/2025,20/08/2025,19/08/2025,Delivered,6,1200,South,7200,August,5,-1,0,0,0,1,6,,,
ORD-3066,VND-010,Apparel,14/08/2025,21/08/2025,,Cancelled,17,220,North,3740,August,,,1,0,0,0,0,,,
ORD-3067,VND-004,Office Supplies,15/08/2025,21/08/2025,20/08/2025,Delivered,59,95,East,5605,August,5,-1,0,0,0,1,59,,,
ORD-3068,VND-005,Apparel,15/08/2025,22/08/2025,,Cancelled,30,110,South,3300,August,,,1,0,0,0,0,,,
ORD-3069,VND-013,Electronics,15/08/2025,24/08/2025,22/08/2025,Delivered,2,7200,North,14400,August,7,-2,0,0,0,1,2,,,
ORD-3070,VND-013,Apparel,15/08/2025,23/08/2025,24/08/2025,Delivered,24,45,North,1080,August,9,1,0,1,0,0,24,,,
ORD-3071,VND-015,Furniture,15/08/2025,22/08/2025,,In Transit,1,16500,North,16500,August,,,1,0,0,0,0,,,
ORD-3072,VND-015,Electronics,15/08/2025,19/08/2025,19/08/2025,Delivered,5,7200,International,36000,August,4,0,0,0,1,0,5,,,
ORD-3073,VND-009,Furniture,15/08/2025,20/08/2025,20/08/2025,Delivered,3,7000,South,21000,August,5,0,0,0,1,0,3,,,
ORD-3074,VND-007,Apparel,15/08/2025,22/08/2025,25/08/2025,Delivered,52,180,East,9360,August,10,3,0,1,0,0,52,,,
ORD-3075,VND-010,Furniture,15/08/2025,20/08/2025,,In Transit,3,21000,East,63000,August,,,1,0,0,0,0,,,
ORD-3076,VND-014,Electronics,15/08/2025,23/08/2025,,In Transit,9,1800,North,16200,August,,,1,0,0,0,0,,,
